x0,y0,x1,y1,fill,stage,identifier
32,14,32,14,NA,Stage4,NA
33,14,33,14,NA,Stage4,NA
34,14,34,14,NA,Stage4,NA
35,14,35,14,NA,Stage4,NA
36,14,36,14,NA,Stage4,NA
37,14,37,14,NA,Stage4,NA
38,14,38,14,NA,Stage4,NA
39,14,39,14,NA,Stage4,NA
40,14,40,14,NA,Stage4,NA
41,14,41,14,NA,Stage4,NA
42,14,42,14,NA,Stage4,NA
43,14,43,14,NA,Stage4,NA
44,14,44,14,NA,Stage4,NA
45,14,45,14,NA,Stage4,NA
46,14,46,14,NA,Stage4,NA
47,14,47,14,NA,Stage4,NA
48,14,48,14,NA,Stage4,NA
49,14,49,14,NA,Stage4,NA
50,14,50,14,NA,Stage4,NA
51,14,51,14,NA,Stage4,NA
52,14,52,14,NA,Stage4,NA
53,14,53,14,NA,Stage4,NA
54,14,54,14,NA,Stage4,NA
55,14,55,14,NA,Stage4,NA
56,14,56,14,NA,Stage4,NA
57,14,57,14,NA,Stage4,NA
58,14,58,14,NA,Stage4,NA
59,14,59,14,NA,Stage4,NA
60,14,60,14,NA,Stage4,NA
1,15,1,15,NA,Stage4,NA
2,15,2,15,NA,Stage4,NA
3,15,3,15,NA,Stage4,NA
4,15,4,15,NA,Stage4,NA
5,15,5,15,NA,Stage4,NA
6,15,6,15,NA,Stage4,NA
7,15,7,15,NA,Stage4,NA
8,15,8,15,NA,Stage4,NA
9,15,9,15,NA,Stage4,NA
10,15,10,15,NA,Stage4,NA
11,15,11,15,NA,Stage4,NA
12,15,12,15,NA,Stage4,NA
13,15,13,15,NA,Stage4,NA
14,15,14,15,NA,Stage4,NA
15,15,15,15,NA,Stage4,NA
16,15,16,15,NA,Stage4,NA
17,15,17,15,NA,Stage4,NA
18,15,18,15,NA,Stage4,NA
19,15,19,15,NA,Stage4,NA
20,15,20,15,NA,Stage4,NA
21,15,21,15,NA,Stage4,NA
22,15,22,15,NA,Stage4,NA
23,15,23,15,NA,Stage4,NA
24,15,24,15,NA,Stage4,NA
25,15,25,15,NA,Stage4,NA
26,15,26,15,NA,Stage4,NA
27,15,27,15,NA,Stage4,NA
28,15,28,15,NA,Stage4,NA
29,15,29,15,NA,Stage4,NA
30,15,30,15,NA,Stage4,NA
31,15,31,15,NA,Stage4,NA
32,15,32,15,NA,Stage4,NA
33,15,33,15,NA,Stage4,NA
34,15,34,15,NA,Stage4,NA
35,15,35,15,NA,Stage4,NA
36,15,36,15,NA,Stage4,NA
37,15,37,15,NA,Stage4,NA
38,15,38,15,NA,Stage4,NA
39,15,39,15,NA,Stage4,NA
40,15,40,15,NA,Stage4,NA
41,15,41,15,NA,Stage4,NA
42,15,42,15,NA,Stage4,NA
43,15,43,15,NA,Stage4,NA
44,15,44,15,NA,Stage4,NA
45,15,45,15,NA,Stage4,NA
46,15,46,15,NA,Stage4,NA
47,15,47,15,NA,Stage4,NA
48,15,48,15,NA,Stage4,NA
49,15,49,15,NA,Stage4,NA
50,15,50,15,NA,Stage4,NA
51,15,51,15,NA,Stage4,NA
52,15,52,15,NA,Stage4,NA
53,15,53,15,NA,Stage4,NA
54,15,54,15,NA,Stage4,NA
55,15,55,15,NA,Stage4,NA
56,15,56,15,NA,Stage4,NA
57,15,57,15,NA,Stage4,NA
58,15,58,15,NA,Stage4,NA
59,15,59,15,NA,Stage4,NA
60,15,60,15,NA,Stage4,NA
1,16,1,16,NA,Stage4,NA
2,16,2,16,NA,Stage4,NA
3,16,3,16,NA,Stage4,NA
4,16,4,16,NA,Stage4,NA
5,16,5,16,NA,Stage4,NA
6,16,6,16,NA,Stage4,NA
7,16,7,16,NA,Stage4,NA
8,16,8,16,NA,Stage4,NA
9,16,9,16,NA,Stage4,NA
10,16,10,16,NA,Stage4,NA
11,16,11,16,NA,Stage4,NA
12,16,12,16,NA,Stage4,NA
13,16,13,16,NA,Stage4,NA
14,16,14,16,NA,Stage4,NA
15,16,15,16,NA,Stage4,NA
16,16,16,16,NA,Stage4,NA
17,16,17,16,NA,Stage4,NA
18,16,18,16,NA,Stage4,NA
19,16,19,16,NA,Stage4,NA
20,16,20,16,NA,Stage4,NA
21,16,21,16,NA,Stage4,NA
22,16,22,16,NA,Stage4,NA
23,16,23,16,NA,Stage4,NA
24,16,24,16,NA,Stage4,NA
25,16,25,16,NA,Stage4,NA
26,16,26,16,NA,Stage4,NA
27,16,27,16,NA,Stage4,NA
28,16,28,16,NA,Stage4,NA
29,16,29,16,NA,Stage4,NA
30,16,30,16,NA,Stage4,NA
31,16,31,16,NA,Stage4,NA
32,16,32,16,NA,Stage4,NA
33,16,33,16,NA,Stage4,NA
34,16,34,16,NA,Stage4,NA
35,16,35,16,NA,Stage4,NA
36,16,36,16,NA,Stage4,NA
37,16,37,16,NA,Stage4,NA
38,16,38,16,NA,Stage4,NA
39,16,39,16,NA,Stage4,NA
40,16,40,16,NA,Stage4,NA
41,16,41,16,NA,Stage4,NA
42,16,42,16,NA,Stage4,NA
43,16,43,16,NA,Stage4,NA
44,16,44,16,NA,Stage4,NA
45,16,45,16,NA,Stage4,NA
46,16,46,16,NA,Stage4,NA
47,16,47,16,NA,Stage4,NA
48,16,48,16,NA,Stage4,NA
49,16,49,16,NA,Stage4,NA
50,16,50,16,NA,Stage4,NA
51,16,51,16,NA,Stage4,NA
52,16,52,16,NA,Stage4,NA
53,16,53,16,NA,Stage4,NA
54,16,54,16,NA,Stage4,NA
55,16,55,16,NA,Stage4,NA
56,16,56,16,NA,Stage4,NA
57,16,57,16,NA,Stage4,NA
58,16,58,16,NA,Stage4,NA
59,16,59,16,NA,Stage4,NA
60,16,60,16,NA,Stage4,NA
1,17,1,17,NA,Stage4,NA
2,17,2,17,NA,Stage4,NA
3,17,3,17,NA,Stage4,NA
4,17,4,17,NA,Stage4,NA
5,17,5,17,NA,Stage4,NA
6,17,6,17,NA,Stage4,NA
7,17,7,17,NA,Stage4,NA
8,17,8,17,NA,Stage4,NA
9,17,9,17,NA,Stage4,NA
10,17,10,17,NA,Stage4,NA
11,17,11,17,NA,Stage4,NA
12,17,12,17,NA,Stage4,NA
13,17,13,17,NA,Stage4,NA
14,17,14,17,NA,Stage4,NA
15,17,15,17,NA,Stage4,NA
16,17,16,17,NA,Stage4,NA
17,17,17,17,NA,Stage4,NA
18,17,18,17,NA,Stage4,NA
19,17,19,17,NA,Stage4,NA
20,17,20,17,NA,Stage4,NA
21,17,21,17,NA,Stage4,NA
22,17,22,17,NA,Stage4,NA
23,17,23,17,NA,Stage4,NA
24,17,24,17,NA,Stage4,NA
25,17,25,17,NA,Stage4,NA
26,17,26,17,NA,Stage4,NA
27,17,27,17,NA,Stage4,NA
28,17,28,17,NA,Stage4,NA
29,17,29,17,NA,Stage4,NA
30,17,30,17,NA,Stage4,NA
31,17,31,17,NA,Stage4,NA
32,17,32,17,NA,Stage4,NA
33,17,33,17,NA,Stage4,NA
34,17,34,17,NA,Stage4,NA
35,17,35,17,NA,Stage4,NA
36,17,36,17,NA,Stage4,NA
37,17,37,17,NA,Stage4,NA
38,17,38,17,NA,Stage4,NA
39,17,39,17,NA,Stage4,NA
40,17,40,17,NA,Stage4,NA
41,17,41,17,NA,Stage4,NA
42,17,42,17,NA,Stage4,NA
43,17,43,17,NA,Stage4,NA
44,17,44,17,NA,Stage4,NA
45,17,45,17,NA,Stage4,NA
46,17,46,17,NA,Stage4,NA
47,17,47,17,NA,Stage4,NA
48,17,48,17,NA,Stage4,NA
49,17,49,17,NA,Stage4,NA
50,17,50,17,NA,Stage4,NA
51,17,51,17,NA,Stage4,NA
52,17,52,17,NA,Stage4,NA
53,17,53,17,NA,Stage4,NA
54,17,54,17,NA,Stage4,NA
55,17,55,17,NA,Stage4,NA
56,17,56,17,NA,Stage4,NA
57,17,57,17,NA,Stage4,NA
58,17,58,17,NA,Stage4,NA
59,17,59,17,NA,Stage4,NA
60,17,60,17,NA,Stage4,NA
1,18,1,18,NA,Stage4,NA
2,18,2,18,NA,Stage4,NA
3,18,3,18,NA,Stage4,NA
4,18,4,18,NA,Stage4,NA
5,18,5,18,NA,Stage4,NA
6,18,6,18,NA,Stage4,NA
7,18,7,18,NA,Stage4,NA
8,18,8,18,NA,Stage4,NA
9,18,9,18,NA,Stage4,NA
10,18,10,18,NA,Stage4,NA
11,18,11,18,NA,Stage4,NA
12,18,12,18,NA,Stage4,NA
13,18,13,18,NA,Stage4,NA
14,18,14,18,NA,Stage4,NA
15,18,15,18,NA,Stage4,NA
16,18,16,18,NA,Stage4,NA
17,18,17,18,NA,Stage4,NA
18,18,18,18,NA,Stage4,NA
19,18,19,18,NA,Stage4,NA
20,18,20,18,NA,Stage4,NA
21,18,21,18,NA,Stage4,NA
22,18,22,18,NA,Stage4,NA
23,18,23,18,NA,Stage4,NA
24,18,24,18,NA,Stage4,NA
25,18,25,18,NA,Stage4,NA
26,18,26,18,NA,Stage4,NA
27,18,27,18,NA,Stage4,NA
28,18,28,18,NA,Stage4,NA
29,18,29,18,NA,Stage4,NA
30,18,30,18,NA,Stage4,NA
31,18,31,18,NA,Stage4,NA
32,18,32,18,NA,Stage4,NA
33,18,33,18,NA,Stage4,NA
34,18,34,18,NA,Stage4,NA
35,18,35,18,NA,Stage4,NA
36,18,36,18,NA,Stage4,NA
37,18,37,18,NA,Stage4,NA
38,18,38,18,NA,Stage4,NA
39,18,39,18,NA,Stage4,NA
40,18,40,18,NA,Stage4,NA
41,18,41,18,NA,Stage4,NA
42,18,42,18,NA,Stage4,NA
43,18,43,18,NA,Stage4,NA
44,18,44,18,NA,Stage4,NA
45,18,45,18,NA,Stage4,NA
46,18,46,18,NA,Stage4,NA
47,18,47,18,NA,Stage4,NA
48,18,48,18,NA,Stage4,NA
49,18,49,18,NA,Stage4,NA
50,18,50,18,NA,Stage4,NA
51,18,51,18,NA,Stage4,NA
52,18,52,18,NA,Stage4,NA
53,18,53,18,NA,Stage4,NA
54,18,54,18,NA,Stage4,NA
55,18,55,18,NA,Stage4,NA
56,18,56,18,NA,Stage4,NA
57,18,57,18,NA,Stage4,NA
58,18,58,18,NA,Stage4,NA
59,18,59,18,NA,Stage4,NA
60,18,60,18,NA,Stage4,NA
1,19,1,19,NA,Stage4,NA
2,19,2,19,NA,Stage4,NA
3,19,3,19,NA,Stage4,NA
4,19,4,19,NA,Stage4,NA
5,19,5,19,NA,Stage4,NA
6,19,6,19,NA,Stage4,NA
7,19,7,19,NA,Stage4,NA
8,19,8,19,NA,Stage4,NA
9,19,9,19,NA,Stage4,NA
10,19,10,19,NA,Stage4,NA
11,19,11,19,NA,Stage4,NA
12,19,12,19,NA,Stage4,NA
13,19,13,19,NA,Stage4,NA
14,19,14,19,NA,Stage4,NA
15,19,15,19,NA,Stage4,NA
16,19,16,19,NA,Stage4,NA
17,19,17,19,NA,Stage4,NA
18,19,18,19,NA,Stage4,NA
19,19,19,19,NA,Stage4,NA
20,19,20,19,NA,Stage4,NA
21,19,21,19,NA,Stage4,NA
22,19,22,19,NA,Stage4,NA
23,19,23,19,NA,Stage4,NA
24,19,24,19,NA,Stage4,NA
25,19,25,19,NA,Stage4,NA
26,19,26,19,NA,Stage4,NA
27,19,27,19,NA,Stage4,NA
28,19,28,19,NA,Stage4,NA
29,19,29,19,NA,Stage4,NA
30,19,30,19,NA,Stage4,NA
31,19,31,19,NA,Stage4,NA
32,19,32,19,NA,Stage4,NA
33,19,33,19,NA,Stage4,NA
34,19,34,19,NA,Stage4,NA
35,19,35,19,NA,Stage4,NA
36,19,36,19,NA,Stage4,NA
37,19,37,19,NA,Stage4,NA
38,19,38,19,NA,Stage4,NA
39,19,39,19,NA,Stage4,NA
40,19,40,19,NA,Stage4,NA
41,19,41,19,NA,Stage4,NA
42,19,42,19,NA,Stage4,NA
43,19,43,19,NA,Stage4,NA
44,19,44,19,NA,Stage4,NA
45,19,45,19,NA,Stage4,NA
46,19,46,19,NA,Stage4,NA
47,19,47,19,NA,Stage4,NA
48,19,48,19,NA,Stage4,NA
49,19,49,19,NA,Stage4,NA
50,19,50,19,NA,Stage4,NA
51,19,51,19,NA,Stage4,NA
52,19,52,19,NA,Stage4,NA
53,19,53,19,NA,Stage4,NA
54,19,54,19,NA,Stage4,NA
55,19,55,19,NA,Stage4,NA
56,19,56,19,NA,Stage4,NA
57,19,57,19,NA,Stage4,NA
58,19,58,19,NA,Stage4,NA
59,19,59,19,NA,Stage4,NA
60,19,60,19,NA,Stage4,NA
1,20,1,20,NA,Stage4,NA
2,20,2,20,NA,Stage4,NA
3,20,3,20,NA,Stage4,NA
4,20,4,20,NA,Stage4,NA
5,20,5,20,NA,Stage4,NA
6,20,6,20,NA,Stage4,NA
7,20,7,20,NA,Stage4,NA
8,20,8,20,NA,Stage4,NA
9,20,9,20,NA,Stage4,NA
10,20,10,20,NA,Stage4,NA
11,20,11,20,NA,Stage4,NA
12,20,12,20,NA,Stage4,NA
13,20,13,20,NA,Stage4,NA
14,20,14,20,NA,Stage4,NA
15,20,15,20,NA,Stage4,NA
16,20,16,20,NA,Stage4,NA
17,20,17,20,NA,Stage4,NA
18,20,18,20,NA,Stage4,NA
19,20,19,20,NA,Stage4,NA
20,20,20,20,NA,Stage4,NA
21,20,21,20,NA,Stage4,NA
22,20,22,20,NA,Stage4,NA
23,20,23,20,NA,Stage4,NA
24,20,24,20,NA,Stage4,NA
25,20,25,20,NA,Stage4,NA
26,20,26,20,NA,Stage4,NA
27,20,27,20,NA,Stage4,NA
28,20,28,20,NA,Stage4,NA
29,20,29,20,NA,Stage4,NA
30,20,30,20,NA,Stage4,NA
31,20,31,20,NA,Stage4,NA
32,20,32,20,NA,Stage4,NA
33,20,33,20,NA,Stage4,NA
34,20,34,20,NA,Stage4,NA
35,20,35,20,NA,Stage4,NA
36,20,36,20,NA,Stage4,NA
37,20,37,20,NA,Stage4,NA
38,20,38,20,NA,Stage4,NA
39,20,39,20,NA,Stage4,NA
40,20,40,20,NA,Stage4,NA
41,20,41,20,NA,Stage4,NA
42,20,42,20,NA,Stage4,NA
43,20,43,20,NA,Stage4,NA
44,20,44,20,NA,Stage4,NA
45,20,45,20,NA,Stage4,NA
46,20,46,20,NA,Stage4,NA
47,20,47,20,NA,Stage4,NA
48,20,48,20,NA,Stage4,NA
49,20,49,20,NA,Stage4,NA
50,20,50,20,NA,Stage4,NA
51,20,51,20,NA,Stage4,NA
52,20,52,20,NA,Stage4,NA
53,20,53,20,NA,Stage4,NA
54,20,54,20,NA,Stage4,NA
55,20,55,20,NA,Stage4,NA
56,20,56,20,NA,Stage4,NA
57,20,57,20,NA,Stage4,NA
58,20,58,20,NA,Stage4,NA
59,20,59,20,NA,Stage4,NA
60,20,60,20,NA,Stage4,NA
1,1,1,1,NA,Stage5,NA
2,1,2,1,NA,Stage5,NA
3,1,3,1,NA,Stage5,NA
4,1,4,1,NA,Stage5,NA
5,1,5,1,NA,Stage5,NA
6,1,6,1,NA,Stage5,NA
7,1,7,1,NA,Stage5,NA
8,1,8,1,NA,Stage5,NA
9,1,9,1,NA,Stage5,NA
10,1,10,1,NA,Stage5,NA
11,1,11,1,NA,Stage5,NA
12,1,12,1,NA,Stage5,NA
13,1,13,1,NA,Stage5,NA
14,1,14,1,NA,Stage5,NA
15,1,15,1,NA,Stage5,NA
16,1,16,1,NA,Stage5,NA
17,1,17,1,NA,Stage5,NA
18,1,18,1,NA,Stage5,NA
19,1,19,1,NA,Stage5,NA
20,1,20,1,NA,Stage5,NA
21,1,21,1,NA,Stage5,NA
22,1,22,1,NA,Stage5,NA
23,1,23,1,NA,Stage5,NA
24,1,24,1,NA,Stage5,NA
25,1,25,1,NA,Stage5,NA
26,1,26,1,NA,Stage5,NA
27,1,27,1,NA,Stage5,NA
28,1,28,1,NA,Stage5,NA
29,1,29,1,NA,Stage5,NA
30,1,30,1,NA,Stage5,NA
31,1,31,1,NA,Stage5,NA
32,1,32,1,NA,Stage5,NA
33,1,33,1,NA,Stage5,NA
34,1,34,1,NA,Stage5,NA
35,1,35,1,NA,Stage5,NA
36,1,36,1,NA,Stage5,NA
37,1,37,1,NA,Stage5,NA
38,1,38,1,NA,Stage5,NA
39,1,39,1,NA,Stage5,NA
40,1,40,1,NA,Stage5,NA
41,1,41,1,NA,Stage5,NA
42,1,42,1,NA,Stage5,NA
43,1,43,1,NA,Stage5,NA
44,1,44,1,NA,Stage5,NA
45,1,45,1,NA,Stage5,NA
46,1,46,1,NA,Stage5,NA
47,1,47,1,NA,Stage5,NA
48,1,48,1,NA,Stage5,NA
49,1,49,1,NA,Stage5,NA
50,1,50,1,NA,Stage5,NA
51,1,51,1,NA,Stage5,NA
52,1,52,1,NA,Stage5,NA
53,1,53,1,NA,Stage5,NA
54,1,54,1,NA,Stage5,NA
55,1,55,1,NA,Stage5,NA
56,1,56,1,NA,Stage5,NA
57,1,57,1,NA,Stage5,NA
58,1,58,1,NA,Stage5,NA
59,1,59,1,NA,Stage5,NA
60,1,60,1,NA,Stage5,NA
1,2,1,2,NA,Stage5,NA
2,2,2,2,NA,Stage5,NA
3,2,3,2,NA,Stage5,NA
4,2,4,2,NA,Stage5,NA
5,2,5,2,NA,Stage5,NA
6,2,6,2,NA,Stage5,NA
7,2,7,2,NA,Stage5,NA
8,2,8,2,NA,Stage5,NA
9,2,9,2,NA,Stage5,NA
10,2,10,2,NA,Stage5,NA
11,2,11,2,NA,Stage5,NA
12,2,12,2,NA,Stage5,NA
13,2,13,2,NA,Stage5,NA
14,2,14,2,NA,Stage5,NA
15,2,15,2,NA,Stage5,NA
16,2,16,2,NA,Stage5,NA
17,2,17,2,NA,Stage5,NA
18,2,18,2,NA,Stage5,NA
19,2,19,2,NA,Stage5,NA
20,2,20,2,NA,Stage5,NA
21,2,21,2,NA,Stage5,NA
22,2,22,2,NA,Stage5,NA
23,2,23,2,NA,Stage5,NA
24,2,24,2,NA,Stage5,NA
25,2,25,2,NA,Stage5,NA
26,2,26,2,NA,Stage5,NA
27,2,27,2,NA,Stage5,NA
28,2,28,2,NA,Stage5,NA
29,2,29,2,NA,Stage5,NA
30,2,30,2,NA,Stage5,NA
31,2,31,2,NA,Stage5,NA
32,2,32,2,NA,Stage5,NA
33,2,33,2,NA,Stage5,NA
34,2,34,2,NA,Stage5,NA
35,2,35,2,NA,Stage5,NA
36,2,36,2,NA,Stage5,NA
37,2,37,2,NA,Stage5,NA
38,2,38,2,NA,Stage5,NA
39,2,39,2,NA,Stage5,NA
40,2,40,2,NA,Stage5,NA
41,2,41,2,NA,Stage5,NA
42,2,42,2,NA,Stage5,NA
43,2,43,2,NA,Stage5,NA
44,2,44,2,NA,Stage5,NA
45,2,45,2,NA,Stage5,NA
46,2,46,2,NA,Stage5,NA
47,2,47,2,NA,Stage5,NA
48,2,48,2,NA,Stage5,NA
49,2,49,2,NA,Stage5,NA
50,2,50,2,NA,Stage5,NA
51,2,51,2,NA,Stage5,NA
52,2,52,2,NA,Stage5,NA
53,2,53,2,NA,Stage5,NA
54,2,54,2,NA,Stage5,NA
55,2,55,2,NA,Stage5,NA
56,2,56,2,NA,Stage5,NA
57,2,57,2,NA,Stage5,NA
58,2,58,2,NA,Stage5,NA
59,2,59,2,NA,Stage5,NA
60,2,60,2,NA,Stage5,NA
1,3,1,3,NA,Stage5,NA
2,3,2,3,NA,Stage5,NA
3,3,3,3,NA,Stage5,NA
4,3,4,3,NA,Stage5,NA
5,3,5,3,NA,Stage5,NA
6,3,6,3,NA,Stage5,NA
7,3,7,3,NA,Stage5,NA
8,3,8,3,NA,Stage5,NA
9,3,9,3,NA,Stage5,NA
10,3,10,3,NA,Stage5,NA
11,3,11,3,NA,Stage5,NA
12,3,12,3,Expected mortality,Stage5,132
13,3,13,3,NA,Stage5,NA
14,3,14,3,NA,Stage5,NA
15,3,15,3,NA,Stage5,NA
16,3,16,3,NA,Stage5,NA
17,3,17,3,NA,Stage5,NA
18,3,18,3,NA,Stage5,NA
19,3,19,3,NA,Stage5,NA
20,3,20,3,NA,Stage5,NA
21,3,21,3,NA,Stage5,NA
22,3,22,3,NA,Stage5,NA
23,3,23,3,NA,Stage5,NA
24,3,24,3,Expected mortality,Stage5,144
25,3,25,3,NA,Stage5,NA
26,3,26,3,NA,Stage5,NA
27,3,27,3,NA,Stage5,NA
28,3,28,3,NA,Stage5,NA
29,3,29,3,NA,Stage5,NA
30,3,30,3,NA,Stage5,NA
31,3,31,3,NA,Stage5,NA
32,3,32,3,NA,Stage5,NA
33,3,33,3,NA,Stage5,NA
34,3,34,3,NA,Stage5,NA
35,3,35,3,NA,Stage5,NA
36,3,36,3,Expected mortality,Stage5,156
37,3,37,3,NA,Stage5,NA
38,3,38,3,NA,Stage5,NA
39,3,39,3,NA,Stage5,NA
40,3,40,3,NA,Stage5,NA
41,3,41,3,NA,Stage5,NA
42,3,42,3,NA,Stage5,NA
43,3,43,3,NA,Stage5,NA
44,3,44,3,NA,Stage5,NA
45,3,45,3,NA,Stage5,NA
46,3,46,3,NA,Stage5,NA
47,3,47,3,NA,Stage5,NA
48,3,48,3,Expected mortality,Stage5,168
49,3,49,3,NA,Stage5,NA
50,3,50,3,NA,Stage5,NA
51,3,51,3,NA,Stage5,NA
52,3,52,3,NA,Stage5,NA
53,3,53,3,NA,Stage5,NA
54,3,54,3,NA,Stage5,NA
55,3,55,3,NA,Stage5,NA
56,3,56,3,NA,Stage5,NA
57,3,57,3,NA,Stage5,NA
58,3,58,3,NA,Stage5,NA
59,3,59,3,NA,Stage5,NA
60,3,60,3,Expected mortality,Stage5,180
1,4,1,4,Expected mortality,Stage5,181
2,4,2,4,NA,Stage5,NA
3,4,3,4,NA,Stage5,NA
4,4,4,4,NA,Stage5,NA
5,4,5,4,NA,Stage5,NA
6,4,6,4,NA,Stage5,NA
7,4,7,4,NA,Stage5,NA
8,4,8,4,NA,Stage5,NA
9,4,9,4,NA,Stage5,NA
10,4,10,4,Expected mortality,Stage5,190
11,4,11,4,Expected mortality,Stage5,191
12,4,12,4,Expected mortality,Stage5,192
13,4,13,4,Expected mortality,Stage5,193
14,4,14,4,NA,Stage5,NA
15,4,15,4,NA,Stage5,NA
16,4,16,4,NA,Stage5,NA
17,4,17,4,NA,Stage5,NA
18,4,18,4,NA,Stage5,NA
19,4,19,4,NA,Stage5,NA
20,4,20,4,NA,Stage5,NA
21,4,21,4,NA,Stage5,NA
22,4,22,4,Expected mortality,Stage5,202
23,4,23,4,Expected mortality,Stage5,203
24,4,24,4,Expected mortality,Stage5,204
25,4,25,4,Expected mortality,Stage5,205
26,4,26,4,NA,Stage5,NA
27,4,27,4,NA,Stage5,NA
28,4,28,4,NA,Stage5,NA
29,4,29,4,NA,Stage5,NA
30,4,30,4,NA,Stage5,NA
31,4,31,4,NA,Stage5,NA
32,4,32,4,NA,Stage5,NA
33,4,33,4,NA,Stage5,NA
34,4,34,4,Expected mortality,Stage5,214
35,4,35,4,Expected mortality,Stage5,215
36,4,36,4,Expected mortality,Stage5,216
37,4,37,4,Expected mortality,Stage5,217
38,4,38,4,NA,Stage5,NA
39,4,39,4,NA,Stage5,NA
40,4,40,4,NA,Stage5,NA
41,4,41,4,NA,Stage5,NA
42,4,42,4,NA,Stage5,NA
43,4,43,4,NA,Stage5,NA
44,4,44,4,NA,Stage5,NA
45,4,45,4,NA,Stage5,NA
46,4,46,4,Expected mortality,Stage5,226
47,4,47,4,Expected mortality,Stage5,227
48,4,48,4,Expected mortality,Stage5,228
49,4,49,4,Expected mortality,Stage5,229
50,4,50,4,NA,Stage5,NA
51,4,51,4,NA,Stage5,NA
52,4,52,4,NA,Stage5,NA
53,4,53,4,NA,Stage5,NA
54,4,54,4,NA,Stage5,NA
55,4,55,4,NA,Stage5,NA
56,4,56,4,NA,Stage5,NA
57,4,57,4,NA,Stage5,NA
58,4,58,4,Expected mortality,Stage5,238
59,4,59,4,Expected mortality,Stage5,239
60,4,60,4,Expected mortality,Stage5,240
1,5,1,5,Expected mortality,Stage5,241
2,5,2,5,Expected mortality,Stage5,242
3,5,3,5,Expected mortality,Stage5,243
4,5,4,5,NA,Stage5,NA
5,5,5,5,NA,Stage5,NA
6,5,6,5,NA,Stage5,NA
7,5,7,5,NA,Stage5,NA
8,5,8,5,NA,Stage5,NA
9,5,9,5,Expected mortality,Stage5,249
10,5,10,5,Expected mortality,Stage5,250
11,5,11,5,Expected mortality,Stage5,251
12,5,12,5,Expected mortality,Stage5,252
13,5,13,5,Expected mortality,Stage5,253
14,5,14,5,Expected mortality,Stage5,254
15,5,15,5,Expected mortality,Stage5,255
16,5,16,5,NA,Stage5,NA
17,5,17,5,NA,Stage5,NA
18,5,18,5,NA,Stage5,NA
19,5,19,5,NA,Stage5,NA
20,5,20,5,NA,Stage5,NA
21,5,21,5,Expected mortality,Stage5,261
22,5,22,5,Expected mortality,Stage5,262
23,5,23,5,Expected mortality,Stage5,263
24,5,24,5,Expected mortality,Stage5,264
25,5,25,5,Expected mortality,Stage5,265
26,5,26,5,Expected mortality,Stage5,266
27,5,27,5,Expected mortality,Stage5,267
28,5,28,5,NA,Stage5,NA
29,5,29,5,NA,Stage5,NA
30,5,30,5,NA,Stage5,NA
31,5,31,5,NA,Stage5,NA
32,5,32,5,NA,Stage5,NA
33,5,33,5,Expected mortality,Stage5,273
34,5,34,5,Expected mortality,Stage5,274
35,5,35,5,Expected mortality,Stage5,275
36,5,36,5,Expected mortality,Stage5,276
37,5,37,5,Expected mortality,Stage5,277
38,5,38,5,Expected mortality,Stage5,278
39,5,39,5,Expected mortality,Stage5,279
40,5,40,5,NA,Stage5,NA
41,5,41,5,NA,Stage5,NA
42,5,42,5,NA,Stage5,NA
43,5,43,5,NA,Stage5,NA
44,5,44,5,NA,Stage5,NA
45,5,45,5,Expected mortality,Stage5,285
46,5,46,5,Expected mortality,Stage5,286
47,5,47,5,Expected mortality,Stage5,287
48,5,48,5,Expected mortality,Stage5,288
49,5,49,5,Expected mortality,Stage5,289
50,5,50,5,Expected mortality,Stage5,290
51,5,51,5,Expected mortality,Stage5,291
52,5,52,5,NA,Stage5,NA
53,5,53,5,NA,Stage5,NA
54,5,54,5,NA,Stage5,NA
55,5,55,5,NA,Stage5,NA
56,5,56,5,NA,Stage5,NA
57,5,57,5,Expected mortality,Stage5,297
58,5,58,5,Expected mortality,Stage5,298
59,5,59,5,Expected mortality,Stage5,299
60,5,60,5,Expected mortality,Stage5,300
1,6,1,6,Expected mortality,Stage5,301
2,6,2,6,Expected mortality,Stage5,302
3,6,3,6,Expected mortality,Stage5,303
4,6,4,6,Expected mortality,Stage5,304
5,6,5,6,Expected mortality,Stage5,305
6,6,6,6,Expected mortality,Stage5,306
7,6,7,6,Expected mortality,Stage5,307
8,6,8,6,Expected mortality,Stage5,308
9,6,9,6,Expected mortality,Stage5,309
10,6,10,6,Expected mortality,Stage5,310
11,6,11,6,Expected mortality,Stage5,311
12,6,12,6,Expected mortality,Stage5,312
13,6,13,6,Expected mortality,Stage5,313
14,6,14,6,Expected mortality,Stage5,314
15,6,15,6,Expected mortality,Stage5,315
16,6,16,6,Expected mortality,Stage5,316
17,6,17,6,Expected mortality,Stage5,317
18,6,18,6,Expected mortality,Stage5,318
19,6,19,6,Expected mortality,Stage5,319
20,6,20,6,Expected mortality,Stage5,320
21,6,21,6,Expected mortality,Stage5,321
22,6,22,6,Expected mortality,Stage5,322
23,6,23,6,Expected mortality,Stage5,323
24,6,24,6,Expected mortality,Stage5,324
25,6,25,6,Expected mortality,Stage5,325
26,6,26,6,Expected mortality,Stage5,326
27,6,27,6,Expected mortality,Stage5,327
28,6,28,6,Expected mortality,Stage5,328
29,6,29,6,Expected mortality,Stage5,329
30,6,30,6,Expected mortality,Stage5,330
31,6,31,6,Expected mortality,Stage5,331
32,6,32,6,Expected mortality,Stage5,332
